id_oportunidade,id_parceiro,id_produto,data_registro,quantidade,valor_total,status
14590,10648975000184,27,2023-07-29,44,7624.759999999999,Aberta
14591,58091462000141,20,2024-08-10,5,4324.95,Fechada
14592,08193762000163,5,2023-10-17,51,238974.27000000002,Perdida
14593,75306842000175,41,2024-03-19,36,160394.04,Fechada
14594,85463970000186,29,2024-05-09,22,93988.62,Aberta
14595,10423769000176,52,2023-08-02,22,12587.519999999999,Fechada
14596,65921873000182,22,2024-01-18,93,24073.050000000003,Fechada
14597,27416938000143,41,2023-04-23,36,160394.04,Fechada
14598,17462508000104,30,2023-10-29,87,232167.33000000002,Perdida
14599,68920435000198,35,2023-05-08,4,18762.0,Aberta
14600,89231756000155,26,2024-11-08,36,126535.68000000001,Perdida
14601,48526193000145,11,2024-03-26,57,267262.74,Aberta
14602,10648975000184,19,2023-02-02,7,22413.51,Aberta
14603,37915620000160,20,2023-09-17,35,30274.65,Aberta
14604,26819035000140,26,2023-04-28,79,277675.52,Aberta
14605,63257190000147,5,2024-05-02,64,299889.28,Fechada
14606,52346709000147,8,2023-03-19,8,31838.0,Fechada
14607,10423769000176,11,2024-02-08,4,18755.28,Aberta
14608,43291087000106,52,2024-10-03,77,44056.32,Perdida
14609,98274613000111,42,2024-09-01,86,292308.84,Aberta
14610,84907316000151,37,2024-11-02,74,30256.38,Fechada
14611,31287095000108,10,2024-06-11,38,189573.26,Aberta
14612,71396240000103,48,2024-08-06,47,225488.61000000002,Fechada
14613,76549801000172,48,2023-12-26,95,455774.85000000003,Aberta
14614,10745892000103,24,2023-11-01,20,33231.2,Perdida
14615,70136845000194,11,2024-12-06,77,361039.13999999996,Perdida
14616,94586732000159,46,2024-06-01,88,171167.03999999998,Fechada
14617,60413782000112,41,2024-03-13,89,396529.71,Aberta
14618,23641759000159,47,2023-07-14,29,92220.58,Aberta
14619,26374589000181,5,2024-07-27,88,412347.76,Aberta
14620,10648975000184,44,2023-03-28,74,305145.66000000003,Aberta
14621,10298654000105,23,2023-11-08,59,283155.16,Aberta
14622,80967154000196,42,2023-02-18,50,169947.0,Perdida
14623,87903421000100,47,2024-03-09,59,187621.18,Perdida
14624,84907316000151,5,2024-11-12,100,468577.00000000006,Fechada
14625,67103492000111,43,2023-05-29,81,102956.67,Fechada
14626,81924605000170,20,2024-07-18,14,12109.86,Aberta
14627,36215940000145,22,2023-12-15,79,20449.15,Fechada
14628,52346709000147,48,2023-04-11,94,450977.22000000003,Aberta
14629,27910485000107,41,2024-05-23,45,200492.55000000002,Aberta
14630,47562019000195,20,2024-01-07,41,35464.590000000004,Perdida
14631,82593406000190,32,2023-05-24,45,183034.35,Aberta
14632,12653749000117,6,2023-02-26,23,34329.34,Fechada
14633,04251687000199,30,2023-12-29,16,42697.44,Perdida
14634,46932781000153,48,2024-06-24,58,278262.54,Fechada
14635,08341926000152,32,2023-06-24,57,231843.50999999998,Perdida
14636,38475210000109,7,2023-06-11,61,133075.16,Perdida
14637,10298654000105,37,2023-12-18,63,25758.81,Fechada
14638,51793682000178,35,2024-09-10,50,234525.0,Aberta
14639,83057142000112,5,2024-07-18,75,351432.75000000006,Perdida
14640,82593406000190,34,2024-07-26,14,43439.48,Perdida
14641,48526193000145,29,2023-06-25,95,405859.95,Perdida
14642,76193402000111,32,2024-12-27,64,260315.52,Perdida
14643,10298654000105,31,2024-03-21,51,84977.73,Aberta
14644,48526193000145,49,2024-05-31,4,13967.12,Perdida
14645,54203876000164,43,2024-04-04,54,68637.78,Fechada
14646,18796230000174,42,2023-06-01,69,234526.86000000002,Aberta
14647,27613948000179,2,2024-10-19,90,256929.3,Perdida
14648,01357894000134,48,2024-12-27,55,263869.65,Fechada
14649,65839402000120,28,2023-01-30,88,131855.68,Perdida
14650,19740658000168,21,2023-09-18,83,343157.69,Aberta
14651,48526193000145,32,2023-05-29,94,382338.42,Perdida
14652,82570196000114,2,2023-05-22,76,216962.52,Perdida
14653,51428963000121,43,2023-05-08,87,110583.09,Aberta
14654,05813476000165,13,2024-03-30,63,64184.399999999994,Perdida
14655,52346709000147,25,2024-03-23,5,7898.75,Perdida
14656,27910485000107,12,2024-12-14,59,129452.49,Aberta
14657,10789432000187,9,2024-04-29,23,77650.07,Perdida
14658,10789432000187,39,2024-04-29,23,77650.07,Perdida
14659,24190358000192,25,2023-06-23,39,61610.25,Perdida
14660,18924536000169,41,2024-08-05,54,240591.06000000003,Perdida
14661,13486579000196,33,2023-11-23,25,81942.25,Perdida
14662,69457012000146,44,2024-11-22,79,325763.61,Perdida
14663,18420763000157,10,2023-05-20,78,389124.06000000006,Aberta
14664,38069452000100,35,2023-03-27,21,98500.5,Aberta
14665,13486579000196,26,2024-07-30,79,277675.52,Fechada
14666,52169830000140,8,2023-12-05,59,234805.25,Fechada
14667,05197284000171,9,2024-09-19,2,3948.7,Aberta
14668,05197284000171,39,2024-09-19,2,3948.7,Aberta
14669,89357206000187,27,2023-09-18,18,3119.22,Aberta
14670,08193762000163,17,2024-06-01,80,134041.6,Fechada
14671,18924536000169,22,2024-11-01,17,4400.450000000001,Aberta
14672,04567238000154,9,2024-04-06,22,74273.98000000001,Perdida
14673,04567238000154,39,2024-04-06,22,74273.98000000001,Perdida
14674,69457012000146,47,2023-03-07,80,254401.6,Fechada
14675,18420763000157,25,2024-05-19,27,42653.25,Perdida
14676,18924536000169,34,2023-08-31,4,12411.28,Fechada
14677,94021873000124,45,2023-07-10,73,320307.94,Perdida
14678,63418709000121,29,2024-03-12,97,414404.37,Aberta
14679,75048632000124,49,2024-03-10,38,132687.64,Aberta
14680,84907316000151,7,2023-04-29,16,34904.96,Fechada
14681,87653941000102,12,2023-07-10,31,68017.41,Aberta
14682,53879426000123,10,2024-12-04,51,254427.27000000002,Fechada
14683,01357894000134,15,2023-05-17,65,301809.94999999995,Aberta
14684,25197308000108,30,2023-09-17,46,122755.14000000001,Perdida
14685,13486579000196,43,2024-05-29,34,43216.38,Aberta
14686,38241795000100,25,2023-10-17,70,110582.5,Fechada
14687,04732156000118,33,2024-07-06,74,242549.06,Fechada
14688,79038251000115,3,2023-07-16,9,31958.100000000002,Aberta
14689,51086479000161,23,2024-09-12,31,148776.44,Perdida
14690,39048725000195,47,2024-03-31,86,273481.72,Perdida
14691,41089326000114,17,2024-11-02,70,117286.4,Aberta
14692,63418709000121,43,2024-12-02,21,26692.469999999998,Perdida
14693,12738605000163,52,2024-03-02,86,49205.759999999995,Aberta
14694,82570196000114,42,2023-06-14,24,81574.56,Aberta
14695,84976513000122,35,2023-09-13,4,18762.0,Perdida
14696,27910485000107,3,2024-03-14,16,56814.4,Perdida
14697,87653941000102,43,2025-01-06,70,88974.9,Fechada
14698,12403859000120,12,2023-09-04,86,188693.46000000002,Perdida
14699,40182675000113,11,2023-08-03,26,121909.31999999999,Fechada
14700,36128450000101,44,2023-11-28,49,202055.91,Aberta
14701,53091426000164,20,2023-04-12,89,76984.11,Aberta
14702,82934057000122,9,2024-01-22,42,82922.7,Fechada
14703,82934057000122,39,2024-01-22,42,82922.7,Fechada
14704,70136845000194,33,2024-07-23,47,154051.43,Aberta
14705,75924680000139,21,2024-05-22,15,62016.450000000004,Perdida
14706,89036751000171,30,2024-01-02,88,234835.92,Perdida
14707,27416938000143,24,2024-08-02,43,71447.08,Fechada
14708,28650493000124,29,2024-08-07,36,153799.56,Fechada
14709,58091462000141,28,2024-11-23,92,137849.12,Perdida
14710,62987043000160,38,2024-01-26,24,66890.4,Perdida
14711,93048157000178,40,2023-06-26,79,29119.4,Perdida
14712,39215064000145,25,2023-05-13,41,64769.75,Perdida
14713,72193856000131,2,2024-09-26,64,182705.28,Fechada
14714,52346709000147,36,2023-11-09,90,387252.0,Fechada
14715,58091462000141,27,2023-08-21,93,16115.97,Fechada
14716,10648975000184,29,2023-07-18,95,405859.95,Aberta
14717,95831024000107,23,2023-01-23,97,465526.27999999997,Aberta
14718,24190358000192,43,2024-03-26,83,105498.81,Fechada
14719,86740932000196,28,2023-09-23,42,62931.119999999995,Fechada
14720,01357894000134,24,2023-07-29,92,152863.52,Fechada
14721,39864210000163,11,2024-11-10,44,206308.08,Perdida
14722,18420763000157,44,2023-07-24,80,329887.2,Aberta
14723,10648975000184,52,2024-03-31,88,50350.079999999994,Aberta
14724,16934507000152,16,2024-09-28,53,21060.61,Fechada
14725,01538479000187,40,2024-08-31,88,32436.800000000003,Aberta
14726,28597364000110,21,2024-01-29,2,8268.86,Fechada
14727,69327841000104,6,2024-04-26,22,32836.759999999995,Aberta
14728,31287095000108,48,2024-07-16,77,369417.51,Perdida
14729,86740932000196,18,2024-07-24,20,83162.2,Fechada
14730,06243195000187,19,2023-04-08,23,73644.39,Aberta
14731,19064732000173,20,2023-05-28,57,49304.43,Fechada
14732,68095734000135,10,2024-12-01,79,394112.83,Fechada
14733,39465072000140,3,2023-12-21,61,216604.9,Perdida
14734,24019675000140,6,2024-04-20,21,31344.18,Fechada
14735,48526193000145,2,2024-10-09,29,82788.33,Aberta
14736,93254087000104,22,2024-10-27,71,18378.350000000002,Aberta
14737,82195430000170,22,2024-11-06,61,15789.850000000002,Aberta
14738,58091462000141,20,2024-04-04,20,17299.8,Fechada
14739,53091426000164,1,2023-12-14,12,34453.08,Fechada
14740,03621547000100,23,2023-01-10,64,307151.36,Aberta
14741,46379580000170,44,2023-06-02,61,251538.99000000002,Aberta
14742,39215064000145,27,2024-03-26,53,9184.369999999999,Aberta
14743,32489106000197,25,2023-05-23,37,58450.75,Aberta
14744,23157069000129,9,2023-12-15,84,165845.4,Fechada
14745,23157069000129,39,2023-12-15,84,165845.4,Fechada
14746,84539107000100,44,2023-03-03,12,49483.08,Perdida
14747,04567238000154,22,2023-05-13,12,3106.2000000000003,Aberta
14748,37465092000195,6,2023-02-20,36,53732.88,Fechada
14749,93254087000104,50,2023-09-22,23,43215.62,Perdida
14750,75832104000161,31,2023-07-18,32,53319.36,Perdida
14751,24137089000109,52,2024-06-08,27,15448.32,Fechada
14752,93486750000104,27,2024-12-07,71,12303.59,Aberta
14753,25197308000108,9,2024-04-14,56,110563.59999999999,Perdida
14754,25197308000108,39,2024-04-14,56,110563.59999999999,Perdida
14755,39048725000195,44,2024-01-06,56,230921.04,Aberta
14756,82916470000164,48,2024-08-20,60,287857.8,Aberta
14757,69457012000146,32,2024-02-21,41,166764.63,Fechada
14758,21798640000169,5,2024-12-15,67,313946.59,Perdida
14759,89231756000155,37,2024-01-29,48,19625.760000000002,Fechada
14760,82403195000185,12,2024-07-19,12,26329.32,Perdida
14761,73458106000107,1,2023-04-05,8,22968.72,Aberta
14762,76549801000172,30,2023-06-23,35,93400.65000000001,Perdida
14763,23518467000123,28,2024-01-23,87,130357.31999999999,Fechada
14764,38671409000102,13,2024-07-10,45,45846.0,Perdida
14765,62987043000160,3,2024-12-03,31,110077.90000000001,Perdida
14766,05197284000171,29,2024-10-03,76,324687.96,Aberta
14767,06243195000187,41,2023-09-18,19,84652.41,Aberta
14768,45621703000175,48,2023-04-25,68,326238.84,Perdida
14769,51690843000106,48,2024-04-02,75,359822.25,Fechada
14770,32489106000197,8,2024-03-16,98,390015.5,Perdida
14771,52846701000140,13,2024-12-18,38,38714.4,Aberta
14772,18296475000132,17,2024-02-15,14,23457.28,Perdida
14773,81924605000170,8,2023-07-15,83,330319.25,Perdida
14774,41270865000155,28,2023-04-19,73,109380.28,Aberta
14775,85463970000186,49,2023-05-03,90,314260.2,Perdida
14776,70136845000194,12,2023-01-29,95,208440.45,Aberta
14777,63297450000108,3,2024-09-29,40,142036.0,Perdida
14778,47562019000195,25,2024-06-15,8,12638.0,Aberta
14779,86159704000127,18,2024-08-14,16,66529.76,Fechada
14780,13865704000179,16,2023-03-25,14,5563.18,Fechada
14781,93254087000104,23,2023-04-22,4,19196.96,Perdida
14782,51428963000121,23,2024-09-15,60,287954.39999999997,Fechada
14783,63257190000147,18,2023-10-17,13,54055.42999999999,Perdida
14784,85709432000129,33,2023-11-12,46,150773.74,Aberta
14785,94350628000160,14,2024-07-27,57,150429.27000000002,Perdida
14786,50987326000122,36,2024-09-13,93,400160.4,Perdida
14787,81924605000170,12,2024-07-24,45,98734.95000000001,Perdida
14788,24190358000192,22,2024-11-08,16,4141.6,Aberta
14789,93486750000104,30,2023-02-19,69,184132.71000000002,Aberta
14790,82593406000190,23,2024-03-08,69,331147.56,Perdida
14791,27416938000143,17,2023-06-03,100,167552.0,Aberta
14792,02817349000146,50,2023-05-22,82,154073.08000000002,Aberta
14793,04251687000199,33,2023-02-06,37,121274.53,Fechada
14794,15207483000177,41,2024-11-24,62,276234.18,Fechada
14795,35401862000100,8,2023-02-11,82,326339.5,Perdida
14796,27593016000101,40,2023-08-02,84,30962.4,Perdida
14797,18924536000169,7,2024-08-21,62,135256.72,Aberta
14798,38475210000109,37,2024-03-13,23,9404.01,Fechada
14799,87903421000100,19,2024-01-22,25,80048.25,Aberta
14800,06714893000113,25,2024-04-23,38,60030.5,Perdida
14801,12403859000120,47,2024-09-28,51,162181.02,Perdida
14802,36215940000145,37,2025-01-06,96,39251.520000000004,Fechada
14803,01357894000134,21,2024-06-23,73,301813.39,Fechada
14804,93748502000186,13,2024-11-25,48,48902.399999999994,Aberta
14805,29645783000142,38,2024-01-04,7,19509.7,Perdida
14806,47291650000105,35,2024-02-14,98,459669.0,Perdida
14807,29645783000142,49,2024-02-03,98,342194.44,Fechada
14808,09417362000157,3,2024-02-04,99,351539.10000000003,Fechada
14809,51243687000127,16,2024-11-08,6,2384.2200000000003,Fechada
14810,84976513000122,21,2024-03-24,4,16537.72,Aberta
14811,35621094000109,43,2023-12-14,63,80077.40999999999,Perdida
14812,10423769000176,2,2023-10-06,57,162721.88999999998,Perdida
14813,03461279000107,35,2024-06-21,97,454978.5,Perdida
14814,10563289000100,23,2023-06-20,12,57590.88,Fechada
14815,54970613000180,9,2024-06-29,11,21717.85,Fechada
14816,54970613000180,39,2024-06-29,11,21717.85,Fechada
14817,84907316000151,46,2024-08-04,84,163386.72,Aberta
14818,73549286000132,12,2024-07-21,62,136034.82,Perdida
14819,01549628000103,34,2024-07-08,70,217197.40000000002,Fechada
14820,07123946000194,46,2024-11-20,66,128375.28,Aberta
14821,82934057000122,43,2023-10-24,22,27963.539999999997,Perdida
14822,94738615000163,44,2024-06-09,47,193808.73,Fechada
14823,41963572000153,31,2024-02-11,11,18328.53,Fechada
14824,52346709000147,36,2023-10-12,97,417371.60000000003,Aberta
14825,60174593000134,18,2023-05-31,88,365913.68,Aberta
14826,18420763000157,52,2023-07-10,90,51494.399999999994,Perdida
14827,23654987000163,22,2024-05-17,69,17860.65,Fechada
14828,69457012000146,23,2024-02-27,6,28795.44,Aberta
14829,53091426000164,31,2023-11-10,65,108304.95,Fechada
14830,75924680000139,49,2024-12-25,9,31426.02,Perdida
14831,34156087000102,18,2023-02-24,14,58213.53999999999,Aberta
14832,41537260000188,2,2024-09-19,80,228381.6,Aberta
14833,59086214000175,18,2024-10-19,11,45739.21,Aberta
14834,85709432000129,8,2024-12-24,21,83574.75,Perdida
14835,75698413000190,1,2024-08-13,3,8613.27,Fechada
14836,91376805000190,23,2024-09-12,56,268757.44,Fechada
14837,09635714000140,7,2024-09-30,36,78536.16,Perdida
14838,24190358000192,43,2024-08-26,97,123293.79,Perdida
14839,39465072000140,28,2023-02-08,55,82409.79999999999,Aberta
14840,90237146000148,49,2023-06-13,54,188556.12000000002,Perdida
14841,27640983000187,16,2023-01-21,90,35763.3,Aberta
14842,80291754000187,46,2023-08-12,70,136155.6,Perdida
14843,79015428000168,50,2023-08-30,39,73278.66,Perdida
14844,18356470000158,45,2023-07-10,82,359797.95999999996,Perdida
14845,18420763000157,30,2024-12-24,15,40028.850000000006,Perdida
14846,73920856000159,38,2023-11-05,44,122632.4,Fechada
14847,05813476000165,6,2024-05-23,93,138809.94,Aberta
14848,10423769000176,49,2023-03-12,63,219982.14,Perdida
14849,51428963000121,46,2024-10-01,50,97254.0,Perdida
14850,12738605000163,37,2024-03-27,100,40887.0,Fechada
14851,31287095000108,20,2024-11-02,62,53629.38,Perdida
14852,46379580000170,48,2024-09-15,72,345429.36,Perdida
14853,50186723000103,45,2024-03-28,85,372961.3,Fechada
14854,67103492000111,46,2023-09-14,43,83638.44,Aberta
14855,94586732000159,50,2023-04-03,86,161588.84,Perdida
14856,39048725000195,35,2023-12-31,75,351787.5,Fechada
14857,03461279000107,37,2023-02-28,66,26985.420000000002,Aberta
14858,46798305000191,9,2023-10-04,25,84402.25,Aberta
14859,46798305000191,39,2023-10-04,25,84402.25,Aberta
14860,25197308000108,34,2024-10-17,5,15514.1,Fechada
14861,61435872000177,35,2024-11-15,55,257977.5,Perdida
14862,70136845000194,28,2023-05-14,60,89901.59999999999,Perdida
14863,73458106000107,30,2023-06-20,36,96069.24,Aberta
14864,39465072000140,13,2024-11-15,49,49921.2,Perdida
14865,23518467000123,48,2024-07-26,96,460572.48,Aberta
14866,82195430000170,7,2024-03-26,83,181069.47999999998,Fechada
14867,48526193000145,41,2024-12-05,40,178215.6,Fechada
14868,26374589000181,38,2024-12-29,57,158864.69999999998,Perdida
14869,27640983000187,35,2024-11-11,11,51595.5,Perdida
14870,84539107000100,46,2023-03-21,17,33066.36,Fechada
14871,83057142000112,20,2023-01-25,97,83904.03,Fechada
14872,51428963000121,24,2024-09-04,36,59816.159999999996,Fechada
14873,18796230000174,15,2023-05-03,77,357528.70999999996,Aberta
14874,02739645000176,20,2024-05-21,50,43249.5,Fechada
14875,26194750000135,12,2024-03-31,62,136034.82,Aberta
14876,38671409000102,27,2023-05-18,74,12823.46,Perdida
14877,90237146000148,2,2024-09-04,61,174140.97,Fechada
14878,85709432000129,17,2024-12-27,79,132366.08,Aberta
14879,54203876000164,44,2024-07-27,96,395864.64,Aberta
14880,02563479000108,43,2024-04-07,59,74993.12999999999,Fechada
14881,63297450000108,5,2024-08-11,45,210859.65000000002,Aberta
14882,19064732000173,31,2023-10-05,50,83311.5,Perdida
14883,41537260000188,49,2024-06-06,45,157130.1,Perdida
14884,49086132000177,9,2023-01-26,61,205941.49000000002,Perdida
14885,49086132000177,39,2023-01-26,61,205941.49000000002,Perdida
14886,58726493000121,26,2023-03-20,33,115991.04000000001,Perdida
14887,65839402000120,17,2023-08-31,11,18430.72,Fechada
14888,13486579000196,24,2023-06-11,17,28246.52,Perdida
14889,82916470000164,41,2024-01-14,3,13366.170000000002,Perdida
14890,86410572000164,23,2023-08-11,8,38393.92,Fechada
14891,46123578000136,7,2024-05-29,56,122167.36,Aberta
14892,12403859000120,35,2024-11-12,49,229834.5,Fechada
14893,82147395000114,35,2024-07-31,73,342406.5,Fechada
14894,71206584000102,40,2024-02-09,50,18430.0,Fechada
14895,04659823000184,16,2023-06-06,34,13510.58,Fechada
14896,21068975000121,38,2023-02-21,89,248051.9,Perdida
14897,98274613000111,17,2024-04-27,15,25132.8,Fechada
14898,54129708000176,42,2024-10-08,66,224330.04,Perdida
14899,86410572000164,33,2023-06-09,47,154051.43,Aberta
14900,43908267000194,41,2024-12-16,39,173760.21000000002,Perdida
14901,71396240000103,50,2023-01-11,83,155952.02000000002,Perdida
14902,82916470000164,24,2024-03-30,16,26584.96,Aberta
14903,12064379000182,18,2023-11-26,55,228696.05,Fechada
14904,25197308000108,12,2024-01-08,49,107511.39,Aberta
14905,40568219000106,41,2023-03-13,72,320788.08,Perdida
14906,24137089000109,29,2023-06-20,25,106805.25,Perdida
14907,18924536000169,36,2024-06-24,1,4302.8,Fechada
14908,17462508000104,38,2024-04-12,83,231329.3,Perdida
14909,29537460000135,42,2024-01-31,88,299106.72000000003,Perdida
14910,38069452000100,30,2023-03-21,24,64046.16,Fechada
14911,51428963000121,42,2024-04-24,82,278713.08,Perdida
14912,28597364000110,5,2023-04-07,54,253031.58000000002,Perdida
14913,63729548000197,14,2023-04-30,36,95007.96,Fechada
14914,53879426000123,13,2023-11-12,61,62146.799999999996,Aberta
14915,10423769000176,10,2023-02-14,89,444000.53,Fechada
14916,76543092000118,19,2024-05-13,84,268962.12,Aberta
14917,01549628000103,16,2023-05-05,31,12318.47,Aberta
14918,10423769000176,19,2024-07-29,44,140884.91999999998,Perdida
14919,08193762000163,31,2023-05-05,6,9997.380000000001,Aberta
14920,52846701000140,17,2023-04-07,49,82100.48,Fechada
14921,28597364000110,38,2023-06-17,10,27871.0,Fechada
14922,31287095000108,33,2023-05-10,50,163884.5,Aberta
14923,51428963000121,38,2023-04-09,19,52954.9,Perdida
14924,18924536000169,31,2024-11-11,66,109971.18000000001,Perdida
14925,96258074000100,19,2024-06-24,87,278567.91,Aberta
14926,82934057000122,12,2024-12-25,95,208440.45,Perdida
14927,12403859000120,48,2024-07-05,77,369417.51,Fechada
14928,48526193000145,19,2023-12-31,65,208125.44999999998,Aberta
14929,82593406000190,2,2023-11-22,6,17128.62,Fechada
14930,06948123000135,16,2024-01-05,85,33776.45,Aberta
14931,47291650000105,9,2024-08-14,5,9871.75,Perdida
14932,47291650000105,39,2024-08-14,5,9871.75,Perdida
14933,18356470000158,38,2024-06-03,88,245264.8,Perdida
14934,32706851000140,10,2023-04-26,10,49887.700000000004,Fechada
14935,51243687000127,2,2023-02-18,10,28547.7,Perdida
14936,15283790000137,52,2023-04-07,6,3432.96,Fechada
14937,37419085000157,46,2024-04-22,87,169221.96,Fechada
14938,25197308000108,14,2024-08-29,21,55421.310000000005,Fechada
14939,24137089000109,9,2024-08-09,27,53307.45,Perdida
14940,24137089000109,39,2024-08-09,27,53307.45,Perdida
14941,84036529000155,50,2024-06-14,48,90189.12,Fechada
14942,76193402000111,52,2023-03-18,10,5721.599999999999,Perdida
14943,07123946000194,35,2023-04-08,21,98500.5,Fechada
14944,46379580000170,38,2023-04-05,78,217393.8,Fechada
14945,68095734000135,29,2023-11-01,41,175160.61000000002,Fechada
14946,08943652000171,41,2023-11-16,66,294055.74000000005,Aberta
14947,82403195000185,21,2023-03-30,71,293544.53,Aberta
14948,23496851000172,36,2023-04-18,81,348526.8,Fechada
14949,41985720000130,13,2024-12-17,7,7131.599999999999,Aberta
14950,10423769000176,41,2023-05-28,73,325243.47000000003,Aberta
14951,76549801000172,6,2023-02-09,2,2985.16,Fechada
14952,27613948000179,6,2023-04-11,84,125376.72,Perdida
14953,46793508000195,35,2024-05-01,38,178239.0,Fechada
14954,10789432000187,52,2024-07-21,49,28035.84,Perdida
14955,75832104000161,27,2023-02-01,10,1732.8999999999999,Perdida
14956,27613948000179,9,2023-12-20,12,40513.08,Aberta
14957,27613948000179,39,2023-12-20,12,40513.08,Aberta
14958,10648975000184,31,2023-04-23,48,79979.04000000001,Perdida
14959,93254087000104,36,2024-07-22,94,404463.2,Aberta
14960,89231756000155,47,2023-10-01,36,114480.72,Aberta
14961,68920435000198,5,2024-06-04,85,398290.45,Perdida
14962,87903421000100,32,2024-08-06,33,134225.19,Perdida
14963,52894317000112,33,2024-12-26,9,29499.21,Aberta
14964,56893720000188,15,2024-02-23,91,422533.92999999993,Fechada
14965,18924536000169,26,2024-08-20,20,70297.6,Aberta
14966,98274613000111,45,2023-12-13,9,39490.02,Aberta
14967,89036751000171,27,2025-01-01,96,16635.84,Aberta
14968,68095734000135,40,2023-07-20,33,12163.800000000001,Aberta
14969,98203146000139,10,2023-06-10,25,124719.25000000001,Perdida
14970,46798305000191,44,2024-12-26,91,375246.69,Fechada
14971,26374589000181,48,2024-05-05,31,148726.53,Aberta
14972,51690843000106,12,2024-08-10,52,114093.72,Aberta
14973,86410572000164,6,2024-07-27,86,128361.87999999999,Aberta
14974,89357206000187,41,2023-06-23,78,347520.42000000004,Fechada
14975,92518043000181,17,2023-02-05,96,160849.91999999998,Perdida
14976,37915620000160,23,2023-08-24,22,105583.28,Aberta
14977,51428963000121,14,2024-03-27,74,195294.14,Perdida
14978,58091462000141,12,2023-06-06,37,81182.07,Aberta
14979,94738615000163,13,2023-12-09,2,2037.6,Fechada
14980,59086214000175,5,2023-10-30,27,126515.79000000001,Aberta
14981,10298654000105,13,2023-09-26,12,12225.599999999999,Perdida
14982,87653941000102,11,2023-06-18,70,328217.39999999997,Perdida
14983,82756439000103,11,2024-02-28,86,403238.51999999996,Fechada
14984,18694372000120,41,2023-01-18,82,365341.98000000004,Aberta
14985,21985406000140,18,2024-06-03,69,286909.58999999997,Aberta
14986,75306842000175,27,2023-05-26,82,14209.779999999999,Perdida
14987,73920856000159,30,2023-12-27,72,192138.48,Perdida
14988,08943652000171,50,2024-05-27,32,60126.08,Perdida
14989,50186723000103,49,2024-11-19,97,338702.66000000003,Fechada
14990,72193856000131,34,2024-06-07,83,257534.06000000003,Aberta
14991,43291087000106,6,2024-09-29,53,79106.73999999999,Fechada
14992,10423769000176,9,2023-08-30,84,283591.56,Perdida
14993,10423769000176,39,2023-08-30,84,283591.56,Perdida
14994,89357206000187,21,2024-09-02,61,252200.23,Fechada
14995,29645783000142,16,2024-02-16,13,5165.81,Fechada
14996,48526193000145,9,2023-03-29,100,197435.0,Aberta
14997,48526193000145,39,2023-03-29,100,197435.0,Aberta
14998,82593406000190,47,2023-05-04,25,79500.5,Fechada
14999,61948725000109,38,2024-08-23,45,125419.5,Perdida
15000,48526193000145,16,2024-09-08,98,38942.26,Aberta
15001,35691470000123,15,2023-08-15,34,157869.81999999998,Fechada
15002,30192685000186,22,2023-05-24,7,1811.9500000000003,Aberta
15003,10298654000105,13,2023-03-27,24,24451.199999999997,Aberta
15004,02817349000146,23,2023-03-18,30,143977.19999999998,Aberta
15005,27613948000179,15,2023-08-16,37,171799.50999999998,Aberta
15006,69045813000102,36,2023-01-25,38,163506.4,Perdida
15007,92518043000181,46,2024-09-12,99,192562.91999999998,Perdida
15008,51690843000106,2,2024-03-16,84,239800.68,Aberta
15009,31287095000108,14,2024-06-21,41,108203.51000000001,Perdida
15010,82974306000103,14,2023-11-10,19,50143.090000000004,Perdida
15011,56483297000148,28,2024-05-07,53,79413.08,Fechada
15012,85316427000156,31,2024-02-19,29,48320.67,Aberta
15013,12064379000182,36,2023-04-27,45,193626.0,Fechada
15014,24570639000170,8,2024-12-24,63,250724.25,Fechada
15015,87653941000102,25,2023-09-26,26,41073.5,Fechada
15016,10789432000187,13,2024-11-05,35,35658.0,Perdida
15017,52346709000147,14,2023-01-14,63,166263.93000000002,Aberta
15018,84931625000167,42,2024-03-30,47,159750.18,Fechada
15019,50698472000138,34,2024-06-07,84,260636.88,Fechada
15020,46281375000178,28,2023-09-18,35,52442.6,Perdida
15021,71248630000128,10,2023-04-22,63,314292.51,Aberta
15022,85730216000165,6,2023-05-04,72,107465.76,Fechada
15023,10789432000187,9,2024-04-15,94,317352.46,Fechada
15024,10789432000187,39,2024-04-15,94,317352.46,Fechada
15025,84539107000100,6,2023-08-18,86,128361.87999999999,Perdida
15026,13865704000179,12,2023-10-26,99,217216.89,Perdida
15027,85730216000165,23,2023-04-18,78,374340.72,Fechada
15028,94368701000121,45,2023-01-21,74,324695.72,Fechada
15029,94586732000159,27,2024-10-21,18,3119.22,Aberta
15030,85709432000129,19,2024-10-08,21,67240.53,Perdida
15031,08943652000171,6,2024-04-11,75,111943.5,Aberta
15032,46281375000178,20,2023-06-07,42,36329.58,Aberta
15033,46798305000191,45,2024-07-05,4,17551.12,Aberta
15034,53879426000123,15,2024-10-26,67,311096.41,Aberta
15035,59086214000175,26,2023-10-19,97,340943.36,Fechada
15036,59734260000133,8,2023-10-06,49,195007.75,Perdida
15037,84539107000100,42,2024-07-21,48,163149.12,Aberta
15038,75924680000139,20,2023-10-30,2,1729.98,Perdida
15039,19078524000123,37,2024-10-21,77,31482.99,Aberta
15040,54203876000164,17,2024-09-13,50,83776.0,Perdida
15041,51793682000178,29,2023-02-28,96,410132.16000000003,Perdida
